dport,sport,protocol,flags,time bw prev packet,spkts,dpkts,pkt_len,ttl,payload size,label
22,53028,6,A,0.00033736228942871094,0,32,0,64,224,benign
22,53028,6,A,0.00032591819763183594,0,32,0,64,224,benign
22,53028,6,PA,2.418598175048828,0,68,36,64,224,benign
53028,22,6,PA,0.0013706684112548828,68,0,36,64,224,benign
22,53028,6,A,0.01660323143005371,0,32,0,64,224,benign
22,53028,6,PA,0.07870292663574219,0,68,36,64,224,benign
53028,22,6,PA,0.0013325214385986328,76,0,44,64,224,benign
22,53028,6,A,0.013471603393554688,0,32,0,64,224,benign
22,53028,6,PA,0.1241455078125,0,68,36,64,224,benign
53028,22,6,PA,0.0022220611572265625,68,0,36,64,224,benign
22,53028,6,PA,0.0794517993927002,0,68,36,64,224,benign
53028,22,6,PA,0.0011935234069824219,68,0,36,64,224,benign
22,53028,6,A,0.00095367431640625,0,32,0,64,224,benign
22,53028,6,A,0.012911081314086914,0,32,0,64,224,benign
22,53028,6,PA,0.13378357887268066,0,68,36,64,224,benign
53028,22,6,PA,0.0015101432800292969,68,0,36,64,224,benign
22,53028,6,A,0.014998197555541992,0,32,0,64,224,benign
22,53028,6,PA,0.18800115585327148,0,68,36,64,224,benign
53028,22,6,PA,0.0009992122650146484,76,0,44,64,224,benign
53028,22,6,PA,0.000637054443359375,100,0,68,64,224,benign
53028,22,6,PA,0.0016260147094726562,84,0,52,64,224,benign
53028,22,6,PA,0.0011646747589111328,172,0,140,64,224,benign
53028,22,6,PA,0.0009322166442871094,108,0,76,64,224,benign
53028,22,6,PA,0.0009336471557617188,76,0,44,64,224,benign
53028,22,6,PA,0.0030579566955566406,116,0,84,64,224,benign
53028,22,6,PA,0.0012106895446777344,860,0,828,64,224,benign
53028,22,6,PA,0.0013451576232910156,116,0,84,64,224,benign
53028,22,6,PA,0.0005707740783691406,76,0,44,64,224,benign
22,53028,6,A,0.06423711776733398,0,32,0,64,224,benign
53028,22,6,PA,0.00043845176696777344,76,0,44,64,224,benign
22,53028,6,A,0.001065969467163086,0,32,0,64,224,benign
22,53028,6,A,0.0005087852478027344,0,32,0,64,224,benign
22,53028,6,A,0.0004937648773193359,0,32,0,64,224,benign
22,53028,6,A,0.0005197525024414062,0,32,0,64,224,benign
22,53028,6,A,0.0004956722259521484,0,32,0,64,224,benign
22,53028,6,A,0.0003762245178222656,0,32,0,64,224,benign
22,53028,6,PA,0.37583446502685547,0,68,36,64,224,benign
53028,22,6,PA,0.0013835430145263672,68,0,36,64,224,benign
22,53028,6,A,0.0031876564025878906,0,32,0,64,224,benign
22,53028,6,PA,0.12328577041625977,0,68,36,64,224,benign
53028,22,6,PA,0.001508474349975586,76,0,44,64,224,benign
22,53028,6,A,0.0035626888275146484,0,32,0,64,224,benign
22,53028,6,PA,0.12407207489013672,0,68,36,64,224,benign
53028,22,6,PA,0.0010292530059814453,68,0,36,64,224,benign
22,53028,6,A,0.0048406124114990234,0,32,0,64,224,benign
22,53028,6,PA,0.25267481803894043,0,68,36,64,224,benign
53028,22,6,PA,0.000982522964477539,68,0,36,64,224,benign
22,53028,6,A,0.003197193145751953,0,32,0,64,224,benign
22,53028,6,PA,0.14474105834960938,0,68,36,64,224,benign
53028,22,6,PA,0.001130819320678711,68,0,36,64,224,benign
22,53028,6,PA,0.12665462493896484,0,68,36,64,224,benign
53028,22,6,PA,0.001032114028930664,68,0,36,64,224,benign
22,53028,6,A,0.0034546852111816406,0,32,0,64,224,benign
22,53028,6,A,0.052875518798828125,0,32,0,64,224,benign
22,53028,6,PA,0.320331335067749,0,68,36,64,224,benign
53028,22,6,PA,0.001016378402709961,76,0,44,64,224,benign
53028,22,6,PA,0.0013649463653564453,84,0,52,64,224,benign
53028,22,6,PA,0.0015344619750976562,84,0,52,64,224,benign
53028,22,6,PA,0.0010657310485839844,84,0,52,64,224,benign
22,53028,6,A,0.0013728141784667969,0,32,0,64,224,benign
22,53028,6,A,0.0007989406585693359,0,32,0,64,224,benign
22,53028,6,A,0.0008172988891601562,0,32,0,64,224,benign
53028,22,6,PA,0.001300811767578125,76,0,44,64,224,benign
53028,22,6,PA,0.0009799003601074219,172,0,140,64,224,benign
53028,22,6,PA,0.0009913444519042969,108,0,76,64,224,benign
53028,22,6,PA,0.0009396076202392578,76,0,44,64,224,benign
53028,22,6,PA,0.0010647773742675781,92,0,60,64,224,benign
53028,22,6,PA,0.0015704631805419922,956,0,924,64,224,benign
53028,22,6,PA,0.0012972354888916016,76,0,44,64,224,benign
22,53028,6,A,0.018277883529663086,0,32,0,64,224,benign
22,53028,6,A,0.000476837158203125,0,32,0,64,224,benign
22,53028,6,A,0.0005750656127929688,0,32,0,64,224,benign
22,53028,6,A,0.0004730224609375,0,32,0,64,224,benign
22,53028,6,A,0.00046944618225097656,0,32,0,64,224,benign
22,53028,6,A,0.00045490264892578125,0,32,0,64,224,benign
