8080,1445,6,S,1714658399.94886,0,26,6,64,248,ddos
8080,1445,6,S,0.0004961490631103516,0,26,6,64,248,ddos
8080,1446,6,S,0.0005004405975341797,0,26,6,64,248,ddos
8080,1446,6,S,0.0,0,26,6,64,248,ddos
8080,1447,6,S,0.0004992485046386719,0,26,6,64,248,ddos
8080,1447,6,S,0.0,0,26,6,64,248,ddos
8080,1448,6,S,0.0005004405975341797,0,26,6,64,248,ddos
8080,1448,6,S,0.0,0,26,6,64,248,ddos
8080,1449,6,S,0.0005013942718505859,0,26,6,64,248,ddos
8080,1449,6,S,0.0,0,26,6,64,248,ddos
8080,1450,6,S,0.0005033016204833984,0,26,6,64,248,ddos
8080,1450,6,S,0.0,0,26,6,64,248,ddos
8080,1451,6,S,0.0004956722259521484,0,26,6,64,248,ddos
8080,1451,6,S,0.0,0,26,6,64,248,ddos
8080,1452,6,S,0.0005023479461669922,0,26,6,64,248,ddos
8080,1452,6,S,0.0,0,26,6,64,248,ddos
8080,1453,6,S,0.0004975795745849609,0,26,6,64,248,ddos
8080,1453,6,S,0.0,0,26,6,64,248,ddos
8080,1454,6,S,0.0005002021789550781,0,26,6,64,248,ddos
8080,1454,6,S,0.0,0,26,6,64,248,ddos
8080,1455,6,S,0.0005002021789550781,0,26,6,64,248,ddos
8080,1455,6,S,0.0,0,26,6,64,248,ddos
8080,1456,6,S,0.0,0,26,6,64,248,ddos
8080,1456,6,S,0.0,0,26,6,64,248,ddos
8080,1457,6,S,0.0,0,26,6,64,248,ddos
8080,1457,6,S,0.0010056495666503906,0,26,6,64,248,ddos
8080,1458,6,S,0.0005145072937011719,0,26,6,64,248,ddos
8080,1458,6,S,0.0,0,26,6,64,248,ddos
8080,1459,6,S,0.0,0,26,6,64,248,ddos
8080,1459,6,S,0.0,0,26,6,64,248,ddos
8080,1460,6,S,0.0008921623229980469,0,26,6,64,248,ddos
8080,1460,6,S,0.0,0,26,6,64,248,ddos
8080,1461,6,S,0.0005002021789550781,0,26,6,64,248,ddos
8080,1461,6,S,0.0,0,26,6,64,248,ddos
8080,1462,6,S,0.000499725341796875,0,26,6,64,248,ddos
8080,1462,6,S,0.0,0,26,6,64,248,ddos
8080,1463,6,S,0.0004978179931640625,0,26,6,64,248,ddos
8080,1463,6,S,0.0,0,26,6,64,248,ddos
8080,1464,6,S,0.0,0,26,6,64,248,ddos
8080,1464,6,S,0.0005023479461669922,0,26,6,64,248,ddos
8080,1465,6,S,0.0,0,26,6,64,248,ddos
8080,1465,6,S,0.0005002021789550781,0,26,6,64,248,ddos
8080,1466,6,S,0.0,0,26,6,64,248,ddos
8080,1466,6,S,0.0005018711090087891,0,26,6,64,248,ddos
8080,1467,6,S,0.0,0,26,6,64,248,ddos
8080,1467,6,S,0.0004992485046386719,0,26,6,64,248,ddos
8080,1468,6,S,0.0,0,26,6,64,248,ddos
8080,1468,6,S,0.000499725341796875,0,26,6,64,248,ddos
8080,1469,6,S,0.0,0,26,6,64,248,ddos
8080,1469,6,S,0.0004999637603759766,0,26,6,64,248,ddos
8080,1470,6,S,0.0,0,26,6,64,248,ddos
8080,1470,6,S,0.0005002021789550781,0,26,6,64,248,ddos
8080,1471,6,S,0.0,0,26,6,64,248,ddos
8080,1471,6,S,0.00099945068359375,0,26,6,64,248,ddos
8080,1472,6,S,0.0,0,26,6,64,248,ddos
8080,1472,6,S,0.0,0,26,6,64,248,ddos
8080,1473,6,S,0.0,0,26,6,64,248,ddos
8080,1473,6,S,0.001007080078125,0,26,6,64,248,ddos
8080,1474,6,S,0.0,0,26,6,64,248,ddos
8080,1474,6,S,0.0005116462707519531,0,26,6,64,248,ddos
8080,1475,6,S,0.0,0,26,6,64,248,ddos
8080,1475,6,S,0.0,0,26,6,64,248,ddos
8080,1476,6,S,0.0010058879852294922,0,26,6,64,248,ddos
8080,1476,6,S,0.0,0,26,6,64,248,ddos
8080,1477,6,S,0.0005152225494384766,0,26,6,64,248,ddos
8080,1477,6,S,0.0,0,26,6,64,248,ddos
8080,1478,6,S,0.0,0,26,6,64,248,ddos
8080,1478,6,S,0.0,0,26,6,64,248,ddos
8080,1479,6,S,0.0009722709655761719,0,26,6,64,248,ddos
8080,1479,6,S,0.0,0,26,6,64,248,ddos
8080,1480,6,S,0.0004999637603759766,0,26,6,64,248,ddos
8080,1480,6,S,0.0,0,26,6,64,248,ddos
8080,1481,6,S,0.0005002021789550781,0,26,6,64,248,ddos
8080,1481,6,S,0.0,0,26,6,64,248,ddos
8080,1482,6,S,0.0005002021789550781,0,26,6,64,248,ddos
8080,1482,6,S,0.0,0,26,6,64,248,ddos
8080,1483,6,S,0.0004999637603759766,0,26,6,64,248,ddos
8080,1483,6,S,0.0,0,26,6,64,248,ddos
8080,1484,6,S,0.0004999637603759766,0,26,6,64,248,ddos
8080,1484,6,S,0.0,0,26,6,64,248,ddos
8080,1485,6,S,0.0,0,26,6,64,248,ddos
8080,1485,6,S,0.0251007080078125,0,26,6,64,248,ddos
8080,1486,6,S,0.0010056495666503906,0,26,6,64,248,ddos
8080,1486,6,S,0.0,0,26,6,64,248,ddos
8080,1487,6,S,0.0005092620849609375,0,26,6,64,248,ddos
8080,1487,6,S,0.0,0,26,6,64,248,ddos
8080,1488,6,S,0.0005004405975341797,0,26,6,64,248,ddos
8080,1488,6,S,0.0,0,26,6,64,248,ddos
8080,1489,6,S,0.0,0,26,6,64,248,ddos
8080,1489,6,S,0.0,0,26,6,64,248,ddos
8080,1490,6,S,0.0010058879852294922,0,26,6,64,248,ddos
8080,1490,6,S,0.0,0,26,6,64,248,ddos
8080,1491,6,S,0.0005123615264892578,0,26,6,64,248,ddos
8080,1491,6,S,0.0,0,26,6,64,248,ddos
8080,1492,6,S,0.0005004405975341797,0,26,6,64,248,ddos
8080,1492,6,S,0.0,0,26,6,64,248,ddos
8080,1493,6,S,0.0004994869232177734,0,26,6,64,248,ddos
8080,1493,6,S,0.0,0,26,6,64,248,ddos
8080,1494,6,S,0.0005009174346923828,0,26,6,64,248,ddos
8080,1494,6,S,0.0,0,26,6,64,248,ddos
8080,1495,6,S,0.0004980564117431641,0,26,6,64,248,ddos
8080,1495,6,S,0.0005011558532714844,0,26,6,64,248,ddos
8080,1496,6,S,0.0,0,26,6,64,248,ddos
