dport,sport,protocol,flags,time bw prev packet,spkts,dpkts,pkt_len,ttl,payload size,label
80,1604,6,S,0.002008199691772461,0,26,6,64,248,ddos
80,1605,6,S,0.0020134449005126953,0,26,6,64,248,ddos
80,1605,6,S,0.002499818801879883,0,26,6,64,248,ddos
80,1606,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1606,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1607,6,S,0.0014994144439697266,0,26,6,64,248,ddos
80,1607,6,S,0.0015010833740234375,0,26,6,64,248,ddos
80,1608,6,S,0.001500844955444336,0,26,6,64,248,ddos
80,1608,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1609,6,S,0.002017974853515625,0,26,6,64,248,ddos
80,1609,6,S,0.002000570297241211,0,26,6,64,248,ddos
80,1610,6,S,0.0020008087158203125,0,26,6,64,248,ddos
80,1610,6,S,0.0014998912811279297,0,26,6,64,248,ddos
80,1611,6,S,0.0020008087158203125,0,26,6,64,248,ddos
80,1611,6,S,0.001514434814453125,0,26,6,64,248,ddos
80,1612,6,S,0.0020275115966796875,0,26,6,64,248,ddos
80,1612,6,S,0.0014994144439697266,0,26,6,64,248,ddos
80,1613,6,S,0.0020036697387695312,0,26,6,64,248,ddos
80,1613,6,S,0.0015442371368408203,0,26,6,64,248,ddos
80,1614,6,S,0.002000570297241211,0,26,6,64,248,ddos
80,1614,6,S,0.002501249313354492,0,26,6,64,248,ddos
80,1615,6,S,0.002000570297241211,0,26,6,64,248,ddos
80,1615,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1616,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1616,6,S,0.0019996166229248047,0,26,6,64,248,ddos
80,1617,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1617,6,S,0.002021312713623047,0,26,6,64,248,ddos
80,1618,6,S,0.002009153366088867,0,26,6,64,248,ddos
80,1618,6,S,0.0015087127685546875,0,26,6,64,248,ddos
80,1619,6,S,0.0019991397857666016,0,26,6,64,248,ddos
80,1619,6,S,0.0020132064819335938,0,26,6,64,248,ddos
80,1620,6,S,0.002001047134399414,0,26,6,64,248,ddos
80,1620,6,S,0.0015072822570800781,0,26,6,64,248,ddos
80,1621,6,S,0.0015289783477783203,0,26,6,64,248,ddos
80,1621,6,S,0.002019166946411133,0,26,6,64,248,ddos
80,1622,6,S,0.0013623237609863281,0,26,6,64,248,ddos
80,1622,6,S,0.0016255378723144531,0,26,6,64,248,ddos
80,1623,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1623,6,S,0.001999378204345703,0,26,6,64,248,ddos
80,1624,6,S,0.002001523971557617,0,26,6,64,248,ddos
80,1624,6,S,0.0014998912811279297,0,26,6,64,248,ddos
80,1625,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1625,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1626,6,S,0.0017309188842773438,0,26,6,64,248,ddos
80,1626,6,S,0.0019989013671875,0,26,6,64,248,ddos
80,1627,6,S,0.0020008087158203125,0,26,6,64,248,ddos
80,1627,6,S,0.0014972686767578125,0,26,6,64,248,ddos
80,1628,6,S,0.0019996166229248047,0,26,6,64,248,ddos
80,1628,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1629,6,S,0.0020041465759277344,0,26,6,64,248,ddos
80,1629,6,S,0.0014979839324951172,0,26,6,64,248,ddos
80,1630,6,S,0.0014986991882324219,0,26,6,64,248,ddos
80,1630,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1631,6,S,0.0015010833740234375,0,26,6,64,248,ddos
80,1631,6,S,0.001499176025390625,0,26,6,64,248,ddos
80,1632,6,S,0.001501321792602539,0,26,6,64,248,ddos
80,1632,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1633,6,S,0.0014994144439697266,0,26,6,64,248,ddos
80,1633,6,S,0.002501249313354492,0,26,6,64,248,ddos
80,1634,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1634,6,S,0.0020160675048828125,0,26,6,64,248,ddos
80,1635,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1635,6,S,0.0014996528625488281,0,26,6,64,248,ddos
80,1636,6,S,0.0015015602111816406,0,26,6,64,248,ddos
80,1636,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1637,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1637,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1638,6,S,0.001999378204345703,0,26,6,64,248,ddos
80,1638,6,S,0.002001047134399414,0,26,6,64,248,ddos
80,1639,6,S,0.0014994144439697266,0,26,6,64,248,ddos
80,1639,6,S,0.001501321792602539,0,26,6,64,248,ddos
80,1640,6,S,0.002000570297241211,0,26,6,64,248,ddos
80,1640,6,S,0.0014989376068115234,0,26,6,64,248,ddos
80,1641,6,S,0.0015015602111816406,0,26,6,64,248,ddos
80,1641,6,S,0.0014996528625488281,0,26,6,64,248,ddos
80,1642,6,S,0.0014994144439697266,0,26,6,64,248,ddos
80,1642,6,S,0.001501321792602539,0,26,6,64,248,ddos
80,1643,6,S,0.0014996528625488281,0,26,6,64,248,ddos
80,1643,6,S,0.003001689910888672,0,26,6,64,248,ddos
80,1644,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1644,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1645,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1645,6,S,0.001499176025390625,0,26,6,64,248,ddos
80,1646,6,S,0.001501321792602539,0,26,6,64,248,ddos
80,1646,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1647,6,S,0.0015015602111816406,0,26,6,64,248,ddos
80,1647,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1648,6,S,0.0014994144439697266,0,26,6,64,248,ddos
80,1648,6,S,0.002110004425048828,0,26,6,64,248,ddos
80,1649,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1649,6,S,0.0014994144439697266,0,26,6,64,248,ddos
